x	y	cluster	words
-43.52097	-31.318209	19	fruit
18.039122	4.66278	2	pack
19.80772	11.048414	19	pen
10.354537	-26.573597	19	construction
-34.04418	31.695726	2	affirmative
-34.70496	-51.047882	12	POSSIBILITY
-8.25359	-12.67693	19	asserting
-48.17217	-18.939121	2	revenge
-48.696995	-17.561676	0	stream
56.276443	28.197165	2	contradict
43.943943	34.88308	10	softened
16.85998	6.4478984	2	Dale
-2.2967455	7.890851	19	Redistributing
26.306887	15.373075	19	abundant
11.824147	22.264156	14	tried
13.586664	11.351931	2	fat
0.64716804	-45.583908	10	indebted
30.199146	24.36541	19	devoid
-53.56045	-22.285322	12	dejection
18.64713	-6.889459	0	cover
45.830944	22.87794	19	anecdotes
-21.341324	-46.150986	12	twenty
8.494063	11.621395	0	church
17.902603	12.446494	12	crossing
-18.457964	-39.289745	19	shop-boy
-48.221287	-2.635934	19	development
11.781258	-0.79025024	12	available
-7.2282586	-42.04163	19	Compliance
26.81107	30.29492	10	weather
28.227484	-2.1841087	19	contributed
-7.4035506	-22.38525	2	inadequate
30.889406	33.899445	0	5
-46.670033	15.205025	2	gloomy
-3.2437782	-39.843582	2	piqued
49.593395	23.743933	19	m
18.672293	1.4975026	10	carrying
-20.8025	41.757168	14	Had
6.4314	16.44629	19	importuned
7.620377	-23.60867	2	precious
-32.47196	32.889565	6	aunt
-46.38543	19.325493	12	attendance
49.371887	27.575443	12	_does_
6.4457474	15.767971	0	broken
-50.096558	-5.851407	19	Miller
32.747795	24.38066	2	ANYTHING
-29.614386	36.661655	2	unreasonably
-46.920914	-18.008383	12	dialogue
-3.8976073	-39.125168	12	displeased
-15.932811	-47.678677	19	tires
49.500443	37.825386	0	agitation
36.30822	35.915817	10	twelve
-26.503265	-39.740208	2	Tis
12.478663	-7.928677	18	staying
28.288221	18.908401	12	strangers
-52.404537	-6.9631433	2	sly
-24.582865	-43.65012	2	True
49.491356	26.678366	12	accordance
41.10549	16.592066	19	retailing
12.541842	-7.522078	0	nieces
-22.708961	-45.12823	19	starting
15.576015	20.232714	19	wives
-7.5659966	-35.460907	16	less
-4.194383	-38.099495	2	lessening
-49.305183	3.3427482	19	verses
-33.62002	-41.822777	17	settled
16.432867	12.465241	19	quarrelling
18.373878	-2.195626	2	undeserving
-17.86017	-40.55507	2	unnatural
-10.855213	-14.087207	19	fifth
-0.8401386	-14.511564	2	induced
10.313936	-1.2267449	12	china
9.282233	-33.514744	2	solitude
8.417952	-17.891571	12	questioned
-46.01533	17.72938	19	waiting-woman
26.523733	28.949184	8	pleasing
-34.906807	-44.91502	2	lessened
-33.794502	-44.18168	17	girls
41.64995	31.572702	19	undervaluing
19.152601	-9.10142	12	bride
12.211755	-12.320019	11	its
42.394753	21.963642	1	man
4.6396756	4.3212113	8	_I_
-16.623234	-43.80489	12	discern
-32.71146	-43.461437	2	involuntary
-30.3183	-46.70292	5	come
-48.91682	-12.014139	12	pocket
-43.895035	-27.810307	19	exhibit
4.1128454	-15.017237	2	adhering
-14.322254	-23.111267	2	positively
3.9628553	-38.098152	2	market
22.637495	15.517367	10	abundantly
41.438717	25.092228	12	elsewhere
-34.721123	30.287178	18	esteem
45.789406	34.268208	2	enable
-50.71752	-1.6672835	2	blown
-19.644306	42.257202	12	liberally
14.305777	-7.1193595	10	bestow
-23.560066	-50.91116	2	mingled
25.314472	20.152433	12	holder
-12.385041	-42.201626	2	sash
45.21296	9.4713745	19	thwarted
35.40507	16.47026	2	uniform
-15.429144	47.10132	2	drily
-23.676287	-49.827408	5	thought
46.024826	22.774866	1	many
20.733109	14.884485	19	Beyond
5.37695	-27.769598	0	pretend
27.929295	-3.8168795	12	Some
-39.10352	-40.333675	19	_food_
-6.586222	55.480766	10	obtained
10.575968	-8.844038	2	shameful
-54.026493	-9.860126	2	guardianship
3.884798	5.670661	14	By
11.352641	-14.592396	2	importing
-26.294628	39.721115	19	ductility
30.445532	32.929752	19	_much_
39.38667	33.270905	2	deception
0.34846586	12.253488	10	slowly
-31.914917	31.658531	19	hence
8.76356	17.00775	14	asking
-53.514694	-5.4460135	2	suffering
27.263165	10.033697	10	stationed
-0.80834395	-44.5524	19	relied
-34.853596	-48.86091	12	computer
19.529255	12.401189	12	landlord
-7.6712465	-23.54227	1	own
36.988285	11.414845	19	studious
5.7491956	14.485806	2	honest
5.324177	-21.074337	19	Books
-12.806736	-27.852665	19	dishonest
5.2854056	-3.5577989	19	fellow-travellers
10.803	23.24474	0	behaved
24.392248	1.9137172	12	obstinate
-8.830046	6.6515274	10	disapprobation
37.884705	23.649519	2	INDEMNITY
41.081997	-1.1762685	19	PGLAF
21.646015	-7.07973	19	monosyllable
2.6819346	17.310669	8	including
30.589619	39.883976	19	weakened
-34.50848	25.692312	19	Service
44.515003	7.8801346	0	entering
-14.75131	-42.84137	8	OR
-49.00803	-5.6411595	19	ultimately
-9.251675	-23.772106	2	fare
1.8362325	-3.1408644	8	stairs
-55.525387	-7.355752	10	briefly
-40.267666	-33.072277	18	complexion
-20.975904	-47.533817	4	than
0.87992555	-11.24108	12	three-and-twenty
-9.420423	-43.349438	12	milliner
23.436611	-5.7799873	10	drawn
15.870903	-1.631929	18	awkward
10.896661	23.15373	14	thinking
5.705534	21.451248	19	cook
-2.2706594	-29.705435	0	wherever
13.87235	3.9948347	19	flowed
36.98629	4.0188746	12	doorway
20.150988	3.0144362	12	thoughtlessness
-50.47118	-29.764307	19	prettiest
39.71823	14.6529045	19	susceptibility
28.958982	9.280736	12	tent
37.668114	6.555182	10	described
-27.43541	-35.308495	12	instinctively
-7.689511	2.44286	0	clear
51.902355	24.950567	2	regarding
23.641724	10.567431	12	yourselves
39.9874	9.069139	19	wasting
-11.858651	50.73691	19	hardships
34.06566	7.18871	12	villainous
-48.450264	-8.516956	2	joyfully
-46.572777	7.1966944	3	life
7.0817285	-26.716818	2	missing
20.280668	5.051789	12	composition
11.523191	-19.343386	19	consulting
-23.998058	45.35831	12	cherished
27.298872	12.235983	19	engross
15.131621	-25.217615	19	_advantages_
-10.491436	-6.788133	18	All
-20.098192	43.570297	19	footman
29.73937	-3.375501	3	ago
-1.9082655	-8.963713	19	Imprudent
37.35886	24.274185	2	rejection
-53.30568	-0.970121	2	unsocial
11.398017	21.02219	2	cheat
1.2152095	-28.144756	19	foretold
-34.984882	-46.77974	2	omit
-5.24389	-19.02198	0	forgotten
-11.671847	-30.319796	2	procure
27.614614	4.747215	10	mere
-53.82294	-4.6509085	0	distinction
12.239488	-11.960301	19	patched-up
7.579075	-23.112001	14	proper
2.6546402	-28.791084	19	ostentation
37.141384	27.714367	0	site
38.91135	39.67008	3	course
14.146429	11.84476	12	raising
13.830382	30.434736	0	concerning
26.562109	-2.2153683	2	scrupled
44.788067	27.932959	2	land
-38.215343	-29.723042	14	end
-5.962449	54.71027	2	Excuse
11.758657	-0.26722047	12	Be
51.598957	14.785139	2	implicitness
12.491546	6.7786202	2	gaudy
-25.61754	-45.729584	2	wandered
-4.621562	15.48485	2	concurrence
-43.023582	-29.330854	19	dazzling
35.227676	37.4201	12	defer
18.72055	17.588327	12	cordially
-18.370398	45.249096	19	proudest
-45.380157	20.542997	18	consequently
-45.62958	6.040004	12	whims
7.148396	-3.2293603	19	body
33.489853	25.944029	18	arrangement
-46.45518	9.863128	3	during
-14.889306	-26.373434	12	physical
6.516081	-0.008730395	12	complaisance
-50.46833	-27.086748	0	minute
40.467186	7.966959	19	vouchsafed
-11.918674	-31.417645	2	airs
-31.118364	34.111225	2	disgracing
40.004955	25.642193	14	lively
-22.473986	-48.308636	12	beholding
25.82712	42.290062	2	_retaining_
24.937384	23.783482	19	defied
24.741083	0.336707	12	files
54.22495	21.257376	0	resolving
17.300034	30.533545	12	exasperate
-30.81382	37.769257	8	On
-52.850067	-15.999465	19	disgraced
-41.381077	-26.38974	12	data
47.48606	29.546198	19	survived
8.218998	15.131402	19	ruining
22.098707	23.494902	2	verdure
-44.270542	13.445355	19	destitute
24.626272	8.065065	0	earliest
0.70274943	-31.734404	19	capacity
-4.9846396	-38.925335	19	physicians
54.89021	28.144022	19	overpower
3.7066047	-11.923412	19	_endeavour_
31.36838	31.280079	0	disagreeable
-50.659065	-15.105212	2	Society
43.459705	15.485729	2	Woods
27.880922	-3.8962677	10	profession
-39.789486	26.81933	18	success
-20.979465	42.851048	19	Stop
11.02785	5.5761304	0	intercourse
-9.561054	-25.354475	4	for
-20.43871	-45.826057	19	detained
13.72477	-0.3013313	19	clouded
-25.619946	39.711235	13	my
6.6533966	13.705103	19	overruled
-30.409615	-42.37102	14	add
-39.24737	26.340143	18	determine
1.2672293	17.109386	0	actual
-11.697491	51.123516	19	converting
27.88297	17.65569	2	pronouncing
42.315197	20.779354	12	Executive
-5.285532	-44.93578	19	disposal
-23.538025	-41.968735	0	offers
-4.13657	55.51358	0	expressing
-4.700754	8.213414	19	entailing
37.057217	-6.166367	16	still
7.1379128	8.390001	19	Importance
13.506753	7.5678325	3	feeling
-40.06108	-29.9738	10	refusal
-3.8669574	-40.92681	10	significant
31.72077	37.15845	19	feelingly
-19.687939	42.546665	19	startled
-38.123524	-48.876842	19	Accept
-51.64004	-12.67948	14	dearest
-51.386044	-32.2213	10	affections
23.61863	30.50999	2	bosom
23.969591	35.04265	12	Epsom
-41.591274	21.269983	2	conceals
-48.217075	-24.271183	2	grouped
-5.211912	-44.01376	18	mine
-8.759037	-26.343468	10	assert
53.53822	30.470066	19	tacit
29.539837	12.870566	12	amount
-14.309402	-44.84296	12	self-conquest
-38.361736	-33.503742	12	easiness
0.698888	-30.63708	19	Human
44.24522	29.999973	19	_with_
6.3407083	-8.508094	19	jestingly
-15.2231865	47.54228	12	reflected
-9.09005	-31.677555	19	resource
-8.124344	-21.438349	0	decorum
-21.796124	-50.959324	2	pleasantry
25.972317	9.570409	10	urgent
-4.3460655	-40.733627	2	collect
-34.314354	25.839859	0	formal
-48.142097	-14.767768	19	Contributions
-41.46949	18.26204	14	remember
4.476521	14.584822	10	spot
-31.280048	-39.53134	12	representation
-22.01227	41.798553	2	legally
26.746038	17.526701	8	stay
-17.832561	-51.818703	12	fellows
28.8164	21.582455	10	laughing
-23.254154	-48.399822	10	Reynolds
-34.74092	32.538235	14	Street
17.190018	16.144327	0	officer
13.10849	-14.863564	2	ordination
49.491352	32.16784	10	actions
11.161977	5.5950737	2	obey
-40.329765	-31.684584	2	hypertext
28.870754	25.879766	19	boldly
35.559933	29.036596	18	impatience
-26.66928	-40.763393	19	fields
14.949923	26.757387	12	offence
31.649075	22.778477	18	Good
24.474642	3.776521	8	bear
-21.262957	-47.824726	2	meetings
-6.3025117	-11.222519	0	parents
37.668224	16.662025	10	explained
-4.5196886	-36.128162	2	ascertain
12.785475	-10.464765	19	rivals
-44.2781	-37.984802	2	damaged
12.214318	1.071272	19	pretension
-3.6815767	-41.11155	0	force
37.25348	23.447084	2	disrespect
-12.086751	-17.50506	19	lastly
-24.529972	-43.40334	19	brooking
-44.726646	14.718665	19	convey
-2.1514885	10.694273	2	mankind
43.54738	8.388785	10	integrity
27.741858	38.049652	3	particularly
-43.86177	-44.755856	14	cause
32.55856	7.096194	2	43
28.067467	22.793474	12	condemn
14.767975	-16.341946	12	contemplation
32.636288	14.163102	0	contact
54.619247	32.368866	10	gravel
49.330635	32.954693	12	needless
-43.494545	-42.475807	19	dishonorable
-3.3645878	12.397257	2	sore
50.853626	31.734861	2	consisted
36.338387	11.469459	10	states
24.967203	17.020359	2	_that
-50.26252	-1.1835978	8	used
-39.77669	-43.043537	2	watering-place
36.267635	42.69663	19	apprehended
-6.825993	-47.96776	2	guardian
-52.343098	-12.4191265	2	Peak
23.777594	17.049122	2	29
-29.428957	-46.058582	2	Haggerston
1.989424	6.0049562	18	relief
-14.115331	-51.894722	19	hired
3.776483	11.975662	2	pictures
23.420551	29.550625	2	fastidious
9.720095	31.562548	2	awkwardness
43.350697	15.59443	19	ensigncy
7.8661504	-16.766615	14	vain
-1.0200819	-0.44838458	12	surmise
-32.2702	31.968102	19	guide
1.1542569	-18.298426	19	well-doing
-40.856823	26.609665	19	rejoined
4.8423395	17.852354	0	created
38.05816	22.58452	12	larger
16.258772	4.405032	19	indicate
10.961767	-3.9882762	19	chicken
24.31857	11.138507	10	command
-38.021645	-40.228745	2	_His_
-42.505352	8.194702	2	tormenting
-6.2003536	-38.31729	19	smilingly
-6.967402	-48.07987	0	united
-0.03991749	-44.014774	0	located
-44.048805	6.791079	19	wickedness
29.228897	14.821176	2	turns
-50.604137	-31.551937	0	General
8.867376	-3.8741431	8	conduct
-32.383595	31.585651	0	interruption
1.4150052	14.492538	13	so
-49.57247	-6.6748257	2	sings
21.780592	17.407305	19	savage
-28.625994	-39.58188	19	End
-6.297553	-43.07242	8	equally
0.37887332	2.9600236	10	arising
-49.615265	-33.496777	0	gate
-52.474472	-28.195349	2	painfully
-14.861864	-42.465237	6	kind
29.252361	1.0877657	8	fair
-5.1958337	-22.053114	2	obtruded
18.272795	-10.580033	11	away
-14.2899685	50.747036	14	notice
9.791361	-2.161193	2	John
-20.66615	-46.112083	6	through
17.804832	27.759857	14	considered
52.786804	24.295826	19	Speak
-24.384916	-52.776783	2	suitable
30.592604	20.475471	8	expression
28.390678	0.56702423	18	laws
-45.012127	11.128486	0	orders
-24.193325	-47.20966	19	defection
22.873718	15.39809	2	interpretation
-26.76234	40.317432	12	occurrences
20.466244	-12.721318	19	answers
32.782814	27.277395	2	crowned
30.152897	29.221056	2	Metcalf
-3.5750506	-17.191824	2	cheering
25.656944	20.70267	19	eloquent
48.233105	1.3696613	3	appeared
23.719387	7.234734	2	torment
5.6945357	-14.26272	12	noisy
45.640404	19.346521	19	licentiousness
-27.165123	-44.9117	2	passages
9.882329	-13.225216	19	afflicting
44.00953	24.73265	19	repelled
-24.301275	-44.254368	19	remainder
15.517548	32.91397	10	60
-52.62709	-16.897095	0	coach
-9.478934	58.20437	2	confirm
-52.49345	-25.23843	12	anguish
48.168125	22.784113	12	Without
-27.49336	-50.77896	12	avowal
-27.434185	38.802578	19	slightingly
28.47736	15.635452	14	please
-2.0064497	-43.228535	10	determination
-7.644354	-35.87617	2	neat
-1.3145645	-40.672882	2	salad
-43.677094	-40.104324	2	sacrificed
26.058287	22.52097	19	dupe
-49.32478	0.4686036	19	decamping
-18.770813	48.76694	10	cards
19.871614	2.8241663	19	licensed
-33.863304	-48.667076	12	ASCII
22.524529	27.00442	19	heads
30.87199	-1.6246192	12	ridiculous
-21.542141	41.974277	19	Soon
-49.02499	-3.184862	19	harboured
-10.492351	-21.879553	18	attentive
49.357735	34.13177	19	sends
10.577035	-10.70848	2	untinctured
44.96591	23.541508	3	invitation
-42.107574	25.351542	10	field
41.364334	10.574127	10	50
45.711777	34.633743	14	six
11.009157	-3.5492506	19	crushing
-5.2224407	-2.8669484	11	make
-27.761879	38.478977	19	stables
44.970898	17.374598	10	economy
24.073896	5.227657	12	freedom
0.24359585	0.28748342	2	irretrievable
-12.4872875	-11.420359	18	angry
-13.728492	48.86267	10	ungenerous
-20.673615	-48.095673	19	confederacy
-24.750784	-47.57441	12	interfering
31.35441	30.93479	10	exposing
-3.103118	9.69962	0	mistress
-7.769697	2.3542776	2	imaginations
-53.596226	-4.189913	2	testifying
-49.498135	-31.818712	0	_there_
1.1728373	-33.976185	2	Hursts
-27.534254	34.48012	12	rallied
18.073967	31.839054	12	entertain
14.651508	-20.237574	0	favourable
27.943893	23.04014	18	housekeeper
-49.561127	-14.627868	10	melancholy
4.0248485	-16.514994	18	recollection
25.999863	-0.26359585	10	nuptials
44.55864	38.03015	8	change
-51.884506	-29.481289	10	_must_
-52.02512	-19.590893	10	caprice
-20.729923	-49.874496	10	assisted
-27.6765	-52.177402	19	executed
-46.596024	13.6580105	2	deceives
10.48795	14.685603	3	There
-53.657463	-5.30869	10	attempted
-43.55258	-28.01479	12	willingly
10.14213	21.08633	2	inattention
-28.158365	-49.510143	12	placing
-45.53736	-9.690986	19	spur
33.243896	15.911104	2	half-a-mile
-33.34156	33.750668	10	THAT
18.434515	-6.552293	8	madam
-8.449701	53.129795	10	game
18.161835	15.874284	18	dine
1.9585146	-3.5647836	19	reconciliation
-42.958733	24.124989	14	promised
-1.8793696	-18.027761	14	misery
33.651405	17.25914	12	June
0.73085964	-7.4241943	2	been_
-4.854457	-6.040574	8	joined
-40.533875	18.271278	19	unasked
-10.999268	-46.247616	2	s_
-8.98239	53.99981	10	infinitely
33.689053	11.87678	19	creation
-48.87631	-2.6302145	2	parent
33.097904	13.820062	10	sides
-4.471975	-34.23534	12	forwarded
10.222718	14.696008	0	fact
18.424875	18.876427	12	abused
32.520504	-0.2510999	14	eagerly
8.972733	-3.9537573	10	denied
15.969159	-24.678524	17	hardly
24.625294	21.976889	19	Phillip
9.488679	16.422338	14	light
-41.363956	-38.01591	2	_when_
27.624968	23.168783	2	weaknesses
-8.023323	53.494434	8	elegant
4.1022463	-2.3009245	10	energy
-5.1155624	55.22722	12	plans
-9.510044	-18.95091	19	sell
7.2155094	12.463436	6	within
-45.694466	-9.010412	19	Steady
10.750182	-0.5035799	19	counting
10.714481	-0.7655647	10	limitation
9.154619	-7.412099	12	21
-39.79779	-40.591618	10	fail
13.135168	-0.9010579	19	Amongst
40.09881	4.4774594	12	fairly
-36.762386	22.506363	19	insignificance
34.40422	31.313799	12	moderate
34.845673	27.402266	2	Easter
21.657663	30.538502	19	arch
-1.3707149	-31.43068	2	taxes
-49.11169	13.274176	2	stir
32.949593	20.100382	0	errors
-38.236336	26.17685	0	spirit
-47.20886	-1.1481485	2	north
-30.709347	-37.754604	19	proudly
22.573963	16.997885	14	attempt
2.1581533	-3.5120826	19	sending
-18.603792	-44.12527	2	breath
3.8270314	-19.056852	10	feels
-45.36729	15.363853	18	humble
-45.806656	-28.31492	12	shan
-49.590084	-0.4555634	12	qualified
-11.336291	-51.617195	12	Many
7.5044518	10.060574	12	unsettled
13.411753	19.58643	0	reserved
17.901651	-3.916826	19	blemish
1.7790095	-40.10415	0	authority
5.3184605	-2.7558327	2	outlived
-52.925266	7.365218	12	struggled
-14.757705	-28.46045	19	construing
38.521866	27.42664	10	chooses
13.109403	22.167332	14	circumstance
27.908226	41.322845	19	commendable
-53.465485	-27.118383	8	paid
3.848097	-11.6280575	10	separate
3.9643068	-18.27205	14	breakfast
-27.798065	-42.169823	19	courteous
-8.237662	-7.391561	12	worn
-32.344734	34.309547	0	ignorance
0.21885486	-43.798645	2	production
-0.07917835	-25.676437	18	intention
-48.05802	-14.203572	6	against
-45.70485	19.238964	12	compassionate
9.830432	25.368002	2	disk
-47.915863	8.634793	19	subjection
-35.3301	-49.323524	12	crying
4.1074805	16.884615	19	degrees
34.18787	41.001446	19	reverie
44.33848	14.069014	2	overthrow
50.46602	33.63679	2	bustle
-6.7222104	56.540337	10	seeking
38.512333	6.6594048	12	elect
37.805836	28.997068	19	unblemished
0.86335194	-26.46705	10	method
43.002995	6.063998	12	harmless
8.229756	-12.547508	2	congratulatory
-42.205868	17.977615	2	includes
44.659683	36.70499	12	based
26.654139	6.797431	19	Good-bye
14.546575	-21.178822	19	avail
7.6502604	-18.795673	19	regulars
-21.528296	46.683296	10	occur
40.526505	32.32163	2	venison
8.865919	0.80191815	2	shops
49.172188	35.89076	19	rained
25.564877	5.841153	2	violence
-2.109261	-12.153602	12	glancing
32.90278	30.055809	19	annexed
16.58604	-13.778212	12	gayer
-32.511555	36.214237	2	termination
51.62299	35.048088	2	proportioned
-2.1747968	-47.89457	8	put
-24.041977	-44.694767	19	shoulders
5.905242	19.83962	2	avowed
27.845665	11.678793	2	contradicted
14.589605	12.202014	3	Maria
35.43877	28.952383	2	probabilities
35.04099	37.928562	5	believe
-21.586052	-47.56514	12	Were
-17.37802	-48.13892	10	Collinses
-0.9155931	-2.0020523	19	Think
-26.540602	-47.53232	19	countries
23.073524	-2.4331803	15	you
53.430454	25.449102	17	When
4.822849	-25.095028	2	34
-6.653896	-19.13105	2	mild
27.47701	-6.3840337	10	ill-judged
-29.251007	-36.86883	2	cheating
-13.196248	-10.6484785	19	bequeathed
-4.261471	55.496086	19	prevents
7.24602	18.450274	14	tolerable
-17.085327	45.230175	19	surveying
21.955172	23.918497	2	_present_
3.9910357	-10.086764	8	donations
-25.736303	-45.934067	2	practises
-2.994147	-20.641361	10	unconnected
18.232185	17.756552	10	amuse
-33.865856	33.34756	19	persevered
-35.003452	32.979275	2	crown
-49.578785	-5.384218	0	www
34.308098	17.572104	18	danced
54.15927	19.189816	12	conjectures
-50.52802	-1.5618359	2	defence
-10.951311	51.937458	10	shared
32.590397	19.281605	2	half-whisper
-6.645573	55.543427	6	scarcely
-24.70259	41.375813	12	detached
-1.8194858	-4.2198176	19	subsist
-47.536697	10.365294	0	Yours
-51.37829	1.8673822	19	prettyish
4.12789	-32.77224	2	sour
-34.955147	25.323254	19	paused
45.090477	37.776157	2	Won
7.8751836	-0.10310128	19	disputable
24.44038	13.634169	12	bell
-13.398825	48.082253	0	intimacy
1.1300555	3.8306398	8	round
43.962093	27.923264	0	TO
-13.742164	-25.445734	10	useless
14.272861	-12.279576	2	accustomed
-23.432615	40.49363	19	pollution
-41.70837	-30.747353	2	Conceal
27.847145	-2.8076277	14	comprehend
-9.287189	-46.563663	19	Design
-2.4911127	-47.234528	2	puddles
22.608093	1.3363954	10	oblige
18.197697	29.428295	2	describing
-16.801228	-47.294353	19	donors
-5.0061655	-35.811287	19	disturb
-41.96478	-32.72083	18	inn
-23.742048	-45.416157	2	conquest
39.840855	29.900812	2	duties
49.098995	13.338132	19	last-born
34.236862	2.0297897	13	must
-54.123306	-24.013494	10	demand
-17.308107	-39.00881	19	ungovernable
12.408717	4.300958	3	call
-44.300117	17.084671	10	Lewis
52.380985	28.85003	12	plague
15.806166	-9.327941	2	quality
-55.556637	-9.976249	2	perverse
24.372534	-10.207082	2	fretfully
-51.82722	-1.426617	0	Lodge
-51.854614	-18.054752	14	regret
-37.80933	-39.34732	2	selfishness
34.267853	-4.60342	0	lieu
12.55065	25.824316	14	sitting
33.988228	10.49736	12	coat
36.63241	17.25851	0	yours
-49.255436	-1.510953	10	Dear
-17.826437	45.673157	2	Donations
-50.333286	-12.433457	2	anew
5.3005695	-33.044247	10	deeper
33.423645	7.856524	2	apartment
-46.26093	-19.655575	10	complying
47.070206	29.439663	14	delighted
21.08355	34.298725	18	begin
-4.49253	-6.3933997	2	comparing
-14.657371	48.083824	10	self-importance
-52.137142	2.8125136	2	affronted
-50.9641	-12.46157	16	In
42.522625	11.227766	19	Regard
36.825268	11.301293	12	permanent
-52.165085	-20.602468	11	Bennet
-24.974155	-48.67176	12	42
5.5220346	7.901399	12	inattentive
4.4816933	0.56953096	2	Vingt-un
40.096504	20.463673	2	trunks
21.028778	26.365982	2	efficacy
-37.503887	-39.412987	12	repressing
35.894245	27.695536	2	bright
45.895565	17.065449	2	endless
32.945415	38.74534	2	exceeding
48.678856	21.376892	10	page
-19.514793	-42.014004	2	improve
-46.661755	11.460494	12	doings
30.437096	25.689348	12	links
-1.1957245	-2.1249945	3	air
-0.62741387	5.4953012	17	gone
-48.00868	-30.313595	2	yielded
43.805786	21.732187	0	bow
1.092824	-18.066774	19	govern
45.365757	6.084651	12	discharging
-44.747505	21.800495	12	triumphantly
-50.240696	5.04276	2	delivering
-2.3317413	-41.33201	10	matrimony
-8.740863	-17.872145	2	Astonishment
42.743446	8.519802	2	defense
-18.749956	-45.249527	19	Copyright
-1.6384395	8.650194	10	Produced
-9.433511	-43.432175	14	library
-2.8175242	-35.72677	19	proficiency
9.153062	28.653725	12	USE
24.77543	18.535133	2	henceforth
-50.776955	4.6263523	19	deservedly
25.765034	30.687607	19	chatty
30.686007	9.805365	12	expressly
0.97221595	-15.174765	19	cherish
-2.4215076	-19.419872	2	allusion
15.508938	-24.719181	2	rendering
5.4660463	-13.31476	19	deceiving
7.873059	13.584067	0	_now_
26.033236	22.637598	19	expedite
-2.1464303	-43.73635	2	exhausted
42.714626	34.09981	18	age
-2.0274224	-24.307007	19	unkindness
2.9250424	-12.485185	2	licence
-31.636578	-42.90305	8	slight
19.190115	9.814694	19	_child_
-53.382046	-24.917458	2	yawned
41.95998	23.223185	2	kindest
-51.225113	-31.431547	2	limits
-1.7067422	-34.49828	19	insipid
-49.383595	-23.990509	4	he
33.15689	30.61237	2	languages
3.9638808	-6.2989397	0	difficulty
32.915	25.305742	19	sentences
-0.06757704	-3.046199	19	interpreted
-49.911285	-23.888638	17	able
-33.756584	-38.732574	19	weakest
11.705698	-21.73341	19	tumult
11.1746235	-7.2059407	12	discredit
0.56359094	14.305926	2	nettled
-48.672997	8.026107	12	checked
45.28694	25.019085	12	sickly
1.0149956	-28.463867	2	secluded
15.445814	14.243322	18	agree
4.0849786	-36.01408	12	liveliness
-10.7244425	-9.751274	0	addresses
-30.621803	-47.82863	19	dispositions
-17.113945	49.04818	19	lace
4.0272264	16.78281	12	convince
-37.679806	25.640732	3	called
-51.45093	-4.0872035	12	anywhere
-43.230057	-27.212357	17	near
-30.293892	-46.72661	19	kill
26.335752	14.957027	19	dictates
-11.906419	-30.895912	19	race
30.496405	11.19357	12	witnessed
46.83704	18.168692	10	perform
11.517558	-26.338207	18	judge
-45.174698	-34.573044	3	word
-16.84336	-46.20212	2	sheltered
55.067013	24.332886	0	bought
-15.826057	-50.4251	19	reference
-43.666027	6.615882	2	half-a-dozen
13.078903	6.003981	14	affected
38.920174	18.535868	19	panegyric
-15.764563	-44.664402	8	favourite
1.7668226	-32.828373	19	west
35.88693	6.6367645	19	swell
23.262976	20.596819	19	Persuaded
-48.78264	-30.490276	19	archness
-8.432145	-44.15271	19	_my
-47.82051	-36.264122	12	owns
43.592827	40.92713	2	re-read
40.739723	-0.9302942	18	try
-41.828712	26.622658	12	frisks
-52.03187	-21.942654	12	Four
50.84638	37.744183	12	spring
33.01611	3.7553651	10	closed
2.8965025	-33.725628	0	NOT
-44.331554	17.64905	14	pause
-17.655312	45.00166	18	properly
21.888697	20.854538	19	appetite
-44.044476	-29.348785	3	read
2.7273536	4.2765203	19	maternal
-27.946117	37.49803	10	employments
-3.2610118	-40.106182	18	smiles
-4.4452662	-21.547646	19	overhearings
21.877537	36.036076	2	inoffensive
-44.38229	-28.388203	19	improper
39.782494	30.992424	19	pang
-24.046904	-38.132023	2	condolence
-10.413752	-45.771805	18	send
43.525417	21.886608	12	Take
1.0253334	-26.108631	12	worldly
-9.502068	-50.01107	2	forgave
-39.31432	-33.267735	2	premeditated
-50.0471	-20.878263	4	had
-13.426918	-38.03669	11	only
5.2392445	8.201801	12	evenings
-18.675858	-47.243664	0	forgive
-46.854057	0.022291448	2	dullest
-52.95995	6.619475	12	purchases
26.759794	23.621557	2	neglected
42.171486	35.6214	12	delightfully
2.4604468	-31.802551	19	panting
-50.774246	9.249528	2	constrained
-55.721878	-22.421898	0	interrupted
4.80505	-23.981462	19	sleeping
-42.070347	-43.710743	10	Chief
-40.57738	18.025293	17	longer
55.63402	23.747026	16	left
1.0139525	-33.133007	2	paragraphs
-34.772808	-44.05465	2	purses
39.719807	18.845627	19	corruption
-51.837784	-11.296214	2	unacknowledged
-51.18986	-15.721135	19	possesses
35.95107	41.000664	17	want
-9.023373	-39.56232	2	greatness
28.281088	-0.69782263	19	butcher
-48.231766	-21.129654	19	advances
-39.68683	-32.812252	12	electronically
-36.60013	-31.3549	2	decked
-9.444908	-18.89107	19	educated
20.023079	6.528043	2	settlement
-7.980001	-28.259521	19	conciliating
55.356388	19.104977	19	inclinations
0.039457306	6.647259	19	truest
13.614109	23.826073	19	Bath
-25.768774	-50.789543	2	whatsoever
4.1102066	-37.760155	19	springs
-36.4205	-44.542015	3	meet
-47.628345	-38.03728	10	advisable
47.871998	25.218636	10	song
